60, 10, 6, 19, 3, 8785, 0, 3374, 853, 1, 3578, 817, 2, 3109, 729, 3, 3317, 752, 4, 3600, 772, 5, 3572, 810, 6, 3234, 882, 7, 3389, 754, 8, 3325, 822, 9, 3598, 825, 
60, 10, 6, 19, 4, 9356, 0, 3346, 914, 1, 3359, 785, 2, 3543, 721, 3, 3114, 767, 4, 3594, 783, 5, 3600, 896, 6, 3301, 813, 7, 3582, 800, 8, 3354, 895, 9, 3414, 726, 
60, 10, 6, 51, 2, 9024, 0, 3393, 796, 1, 3358, 741, 2, 3538, 828, 3, 3600, 814, 4, 3557, 847, 5, 3425, 702, 6, 3391, 777, 7, 3599, 741, 8, 3371, 733, 9, 3423, 815, 
60, 10, 6, 18, 3, 8434, 0, 3116, 739, 1, 3172, 670, 2, 3383, 669, 3, 3600, 730, 4, 3250, 719, 5, 3146, 757, 6, 3267, 784, 7, 3382, 775, 8, 3193, 746, 9, 3370, 784, 
70, 10, 6, 18, 2, 12012, 0, 4411, 1115, 1, 4900, 1096, 2, 4553, 1215, 3, 4834, 1136, 4, 4473, 1065, 5, 4557, 1136, 6, 4756, 1112, 7, 4309, 1137, 8, 4501, 1132, 9, 4436, 1247, 
70, 10, 6, 20, 2, 11666, 0, 4656, 1038, 1, 4301, 1064, 2, 4566, 1022, 3, 4723, 1009, 4, 4421, 1002, 5, 4900, 1077, 6, 4829, 1108, 7, 4138, 978, 8, 4447, 1009, 9, 4520, 1057, 
70, 10, 6, 19, 4, 12134, 0, 4604, 1077, 1, 4545, 1084, 2, 4721, 921, 3, 4900, 984, 4, 4284, 959, 5, 4697, 1045, 6, 4620, 1051, 7, 4547, 1007, 8, 4717, 1005, 9, 4346, 972, 
70, 10, 6, 17, 2, 12419, 0, 4887, 1191, 1, 4624, 1149, 2, 4653, 1067, 3, 4512, 1133, 4, 4728, 1092, 5, 4556, 1159, 6, 4668, 1170, 7, 4589, 1183, 8, 4900, 1222, 9, 4898, 1083, 
70, 10, 6, 17, 3, 12593, 0, 4811, 1252, 1, 4504, 1242, 2, 4900, 1189, 3, 4541, 1302, 4, 4522, 1098, 5, 4757, 1332, 6, 4627, 1241, 7, 4638, 1241, 8, 4530, 1190, 9, 4869, 1277, 
80, 10, 6, 18, 5, 15527, 0, 5775, 1437, 1, 6084, 1379, 2, 6045, 1367, 3, 5905, 1410, 4, 6059, 1486, 5, 6214, 1334, 6, 6400, 1476, 7, 5964, 1488, 8, 5994, 1456, 9, 6127, 1436, 
80, 10, 6, 18, 4, 16125, 0, 6286, 1345, 1, 6237, 1381, 2, 6162, 1411, 3, 6094, 1348, 4, 6400, 1242, 5, 5834, 1443, 6, 6125, 1294, 7, 5826, 1416, 8, 5911, 1389, 9, 6059, 1518, 
80, 10, 6, 20, 7, 16235, 0, 6257, 1459, 1, 5886, 1501, 2, 6123, 1505, 3, 6216, 1588, 4, 6400, 1613, 5, 6295, 1467, 6, 6319, 1471, 7, 6398, 1482, 8, 6103, 1470, 9, 6317, 1466, 
80, 10, 6, 19, 6, 15869, 0, 6352, 1396, 1, 6172, 1560, 2, 5971, 1535, 3, 6192, 1559, 4, 6256, 1589, 5, 6357, 1485, 6, 5940, 1495, 7, 6045, 1373, 8, 6400, 1507, 9, 5859, 1492, 
80, 10, 6, 20, 6, 14938, 0, 5648, 1337, 1, 5765, 1356, 2, 5688, 1245, 3, 5825, 1242, 4, 5566, 1294, 5, 5918, 1301, 6, 5578, 1378, 7, 6400, 1345, 8, 6039, 1339, 9, 5649, 1155, 
90, 10, 6, 20, 8, 19422, 0, 7835, 1688, 1, 8100, 1804, 2, 7663, 1890, 3, 7741, 1761, 4, 7423, 1742, 5, 7786, 1751, 6, 7693, 1798, 7, 7528, 1816, 8, 7350, 1774, 9, 7426, 1653, 
90, 10, 6, 19, 5, 19989, 0, 7628, 1780, 1, 7817, 1846, 2, 7340, 1817, 3, 7665, 2033, 4, 7534, 1899, 5, 7862, 1860, 6, 7819, 1870, 7, 7324, 1885, 8, 8100, 1863, 9, 7195, 1852, 
90, 10, 6, 168, 5, 20146, 0, 7544, 1781, 1, 7978, 1925, 2, 8008, 1778, 3, 7657, 1612, 4, 7755, 1803, 5, 8100, 1667, 6, 7782, 1860, 7, 8002, 1730, 8, 7572, 1691, 9, 7776, 1833, 
90, 10, 6, 20, 8, 19736, 0, 7221, 1789, 1, 7738, 1763, 2, 7847, 1628, 3, 7752, 1824, 4, 7769, 1695, 5, 8100, 1859, 6, 8032, 1898, 7, 7638, 1657, 8, 7124, 1684, 9, 7735, 1682, 
90, 10, 6, 20, 6, 20348, 0, 7715, 1955, 1, 8082, 1928, 2, 7780, 1832, 3, 7832, 1829, 4, 7812, 1907, 5, 7612, 1869, 6, 7715, 1927, 7, 8100, 1937, 8, 7938, 1940, 9, 8094, 1884, 
100, 10, 6, 21, 8, 25102, 0, 9989, 2306, 1, 10000, 2263, 2, 9532, 2315, 3, 9937, 2472, 4, 9951, 2373, 5, 9785, 2340, 6, 9111, 2444, 7, 9382, 2253, 8, 9191, 2256, 9, 9603, 2357, 
100, 10, 6, 27, 12, 24434, 0, 9001, 2345, 1, 9433, 2347, 2, 9925, 2278, 3, 10000, 2374, 4, 9485, 2275, 5, 9229, 2442, 6, 9523, 2290, 7, 9430, 2357, 8, 9647, 2289, 9, 9910, 2262, 
100, 10, 6, 73, 7, 24702, 0, 9476, 2221, 1, 10000, 2045, 2, 9216, 2164, 3, 9726, 2265, 4, 9087, 2233, 5, 9014, 2219, 6, 9149, 2215, 7, 9525, 2249, 8, 9404, 2118, 9, 9546, 2266, 
100, 10, 6, 21, 10, 24868, 0, 9604, 2334, 1, 9691, 2233, 2, 9395, 2299, 3, 9164, 2346, 4, 9618, 2306, 5, 9589, 2307, 6, 9607, 2297, 7, 10000, 2348, 8, 9667, 2197, 9, 9656, 2225, 
100, 10, 6, 20, 7, 25297, 0, 9542, 2267, 1, 9834, 2428, 2, 9590, 2209, 3, 9976, 2203, 4, 9980, 2393, 5, 9787, 2238, 6, 10000, 2233, 7, 9778, 2265, 8, 9584, 2315, 9, 9948, 2471, 
200, 10, 6, 29, 31, 102297, 0, 39062, 8819, 1, 39220, 8995, 2, 39052, 8840, 3, 38903, 8924, 4, 38277, 9213, 5, 39235, 8835, 6, 40000, 8981, 7, 39329, 8870, 8, 38860, 9293, 9, 39255, 9110, 
200, 10, 6, 29, 28, 100025, 0, 38917, 9153, 1, 38732, 9200, 2, 38796, 8993, 3, 38886, 8712, 4, 40000, 8953, 5, 38077, 9020, 6, 39116, 8923, 7, 37835, 9238, 8, 39337, 9147, 9, 38897, 9092, 
200, 10, 6, 27, 20, 100785, 0, 38456, 9351, 1, 38929, 8959, 2, 38711, 9011, 3, 38779, 8670, 4, 40000, 9050, 5, 38635, 9316, 6, 38712, 8886, 7, 39381, 9489, 8, 38381, 8923, 9, 39709, 8837, 
200, 10, 6, 29, 32, 100767, 0, 39300, 9121, 1, 39926, 9279, 2, 39555, 9187, 3, 38885, 9336, 4, 39511, 9419, 5, 38766, 9085, 6, 40000, 9564, 7, 39881, 9104, 8, 39771, 8995, 9, 39193, 9072, 
200, 10, 6, 29, 31, 101537, 0, 39340, 9059, 1, 39397, 9034, 2, 38633, 8958, 3, 38766, 9331, 4, 38606, 8792, 5, 39079, 9137, 6, 40000, 9312, 7, 39938, 9188, 8, 38926, 9250, 9, 39148, 9555, 
300, 10, 6, 42, 51, 229180, 0, 88950, 20600, 1, 87906, 20900, 2, 87315, 20508, 3, 88486, 20836, 4, 88523, 20922, 5, 86857, 20619, 6, 87751, 21164, 7, 87320, 20865, 8, 88824, 20763, 9, 90000, 20740, 
300, 10, 6, 40, 48, 229619, 0, 86838, 21065, 1, 88620, 20898, 2, 89467, 20726, 3, 88542, 20984, 4, 88680, 20796, 5, 88880, 20718, 6, 88813, 21221, 7, 87706, 20830, 8, 90000, 21186, 9, 88272, 20861, 
300, 10, 6, 25, 28, 228669, 0, 87195, 20498, 1, 88242, 20594, 2, 86978, 20819, 3, 88461, 20865, 4, 89138, 21090, 5, 88035, 20724, 6, 89174, 20617, 7, 86805, 20563, 8, 90000, 20574, 9, 88178, 20721, 
300, 10, 6, 35, 46, 231172, 0, 88159, 20814, 1, 90000, 21073, 2, 88456, 20953, 3, 88189, 20651, 4, 88868, 20862, 5, 89283, 20846, 6, 88413, 21046, 7, 89484, 20886, 8, 87559, 20214, 9, 87500, 20719, 
300, 10, 6, 49, 51, 229726, 0, 89050, 20601, 1, 89021, 20654, 2, 89668, 20699, 3, 89592, 20797, 4, 88136, 20245, 5, 90000, 20357, 6, 88096, 20459, 7, 87930, 20960, 8, 88658, 21125, 9, 88629, 20266, 
400, 10, 6, 51, 76, 409853, 0, 156326, 36695, 1, 158344, 37032, 2, 160000, 36933, 3, 156877, 37346, 4, 157931, 36891, 5, 157546, 36836, 6, 158545, 36085, 7, 158175, 36385, 8, 159036, 37029, 9, 158235, 36098, 
400, 10, 6, 55, 83, 413008, 0, 158886, 37048, 1, 158710, 37460, 2, 158122, 36260, 3, 157764, 37004, 4, 157266, 37387, 5, 158718, 37428, 6, 158090, 37218, 7, 160000, 37706, 8, 156557, 36805, 9, 159483, 38094, 
400, 10, 6, 52, 74, 411852, 0, 158603, 36548, 1, 160000, 37536, 2, 159196, 37659, 3, 159053, 37057, 4, 159729, 37584, 5, 157132, 37126, 6, 159165, 37030, 7, 159182, 37525, 8, 159111, 37335, 9, 158560, 37510, 
400, 10, 6, 53, 78, 412615, 0, 158567, 37101, 1, 159814, 37311, 2, 156882, 37132, 3, 159007, 36701, 4, 160000, 37038, 5, 159721, 36888, 6, 157909, 37180, 7, 159553, 37391, 8, 159281, 36191, 9, 157580, 37697, 
400, 10, 6, 54, 77, 411974, 0, 159560, 36989, 1, 159598, 37103, 2, 157771, 36998, 3, 160000, 37611, 4, 159228, 37291, 5, 157923, 37023, 6, 159035, 36791, 7, 158538, 37503, 8, 158037, 36538, 9, 157423, 37201, 
500, 10, 6, 337, 123, 641353, 0, 249081, 58578, 1, 245606, 57493, 2, 250000, 57876, 3, 248621, 58021, 4, 247379, 58383, 5, 248090, 58142, 6, 248143, 57872, 7, 247894, 58846, 8, 247903, 57257, 9, 246971, 58052, 
500, 10, 6, 64, 111, 644006, 0, 248073, 58183, 1, 247818, 58406, 2, 246920, 57347, 3, 245768, 57448, 4, 247426, 57867, 5, 250000, 57729, 6, 248204, 57114, 7, 249458, 57415, 8, 247869, 56919, 9, 249317, 57495, 
500, 10, 6, 76, 114, 640140, 0, 248946, 57985, 1, 247611, 57684, 2, 247345, 57616, 3, 248303, 57442, 4, 246724, 57913, 5, 249481, 57327, 6, 246446, 57797, 7, 248140, 57328, 8, 244972, 57023, 9, 250000, 57175, 
500, 10, 6, 73, 118, 640543, 0, 246511, 56781, 1, 249017, 57566, 2, 250000, 57283, 3, 248284, 57452, 4, 247129, 57846, 5, 245868, 58015, 6, 246463, 57988, 7, 249168, 56729, 8, 249938, 57609, 9, 248471, 57590, 
500, 10, 6, 69, 117, 639004, 0, 246080, 56920, 1, 247563, 56834, 2, 246465, 57003, 3, 250000, 57720, 4, 244444, 56909, 5, 246001, 57306, 6, 246844, 57509, 7, 247521, 57703, 8, 247499, 57928, 9, 248330, 57371, 
600, 10, 6, 94, 152, 928694, 0, 357851, 83497, 1, 356355, 84475, 2, 359244, 83662, 3, 360000, 83539, 4, 357325, 84486, 5, 359411, 84543, 6, 357076, 82720, 7, 358031, 83702, 8, 358765, 83473, 9, 356711, 82795, 
600, 10, 6, 102, 145, 930592, 0, 356727, 82945, 1, 360000, 83564, 2, 358505, 84010, 3, 359162, 83339, 4, 357650, 84069, 5, 357624, 83588, 6, 359057, 82665, 7, 358570, 82827, 8, 359529, 83243, 9, 359164, 83381, 
600, 10, 6, 99, 151, 926987, 0, 358064, 84890, 1, 359345, 84454, 2, 358050, 83793, 3, 355802, 83217, 4, 355822, 84396, 5, 358267, 83611, 6, 360000, 83274, 7, 358718, 83658, 8, 357193, 83629, 9, 356802, 84668, 
600, 10, 6, 94, 146, 925715, 0, 356079, 82989, 1, 358888, 84130, 2, 356069, 83074, 3, 357184, 83044, 4, 360000, 82628, 5, 356293, 83209, 6, 359149, 82908, 7, 357127, 81878, 8, 356404, 83200, 9, 354478, 82684, 
600, 10, 6, 91, 143, 933328, 0, 358881, 84991, 1, 358969, 84975, 2, 357605, 82994, 3, 359450, 84069, 4, 356599, 84145, 5, 358224, 84002, 6, 359898, 84185, 7, 360000, 83668, 8, 359999, 84224, 9, 358533, 85124, 
700, 10, 6, 110, 185, 1261446, 0, 488468, 113763, 1, 484961, 115034, 2, 486563, 113714, 3, 484648, 113664, 4, 488757, 113247, 5, 490000, 114380, 6, 488330, 113572, 7, 487814, 114520, 8, 488425, 114311, 9, 484150, 114833, 
700, 10, 6, 128, 189, 1261991, 0, 490000, 113435, 1, 487816, 113888, 2, 488657, 113539, 3, 488688, 112717, 4, 487661, 114279, 5, 482495, 113285, 6, 484497, 114673, 7, 487870, 113364, 8, 486649, 114879, 9, 487011, 113317, 
700, 10, 6, 99, 190, 1266586, 0, 488707, 113593, 1, 488101, 114403, 2, 489905, 114289, 3, 489967, 115459, 4, 484156, 113590, 5, 490000, 114831, 6, 487865, 113413, 7, 487704, 114379, 8, 489666, 113959, 9, 488447, 113832, 
700, 10, 6, 120, 190, 1264500, 0, 486872, 113745, 1, 489267, 113024, 2, 489286, 114907, 3, 486549, 113979, 4, 488628, 114036, 5, 487614, 114049, 6, 489148, 113753, 7, 488257, 112956, 8, 487664, 113621, 9, 490000, 113570, 
700, 10, 6, 105, 201, 1256831, 0, 490000, 112898, 1, 483374, 112695, 2, 484114, 113166, 3, 485886, 114051, 4, 486694, 113721, 5, 484801, 113712, 6, 484913, 112499, 7, 484713, 112154, 8, 487043, 112996, 9, 485527, 112882, 
800, 10, 6, 138, 245, 1645256, 0, 637011, 147622, 1, 633177, 147597, 2, 639904, 147635, 3, 636393, 148842, 4, 637649, 149431, 5, 640000, 147778, 6, 636971, 149224, 7, 638979, 148381, 8, 634855, 148112, 9, 638417, 148498, 
800, 10, 6, 133, 240, 1646623, 0, 631629, 148447, 1, 638264, 147718, 2, 640000, 149327, 3, 636439, 148793, 4, 633587, 148206, 5, 631540, 149212, 6, 631176, 147793, 7, 631386, 147557, 8, 633662, 148342, 9, 632048, 149006, 
800, 10, 6, 134, 254, 1647017, 0, 639238, 149602, 1, 638908, 148039, 2, 636971, 148724, 3, 636500, 149108, 4, 638852, 148701, 5, 638358, 147732, 6, 640000, 148813, 7, 634775, 149631, 8, 636146, 149017, 9, 635256, 149282, 
800, 10, 6, 138, 253, 1644899, 0, 634254, 148120, 1, 633588, 148699, 2, 635529, 147346, 3, 633669, 147762, 4, 631806, 147463, 5, 634136, 148966, 6, 635013, 147974, 7, 629200, 147603, 8, 640000, 147580, 9, 632891, 148738, 
800, 10, 6, 115, 234, 1643886, 0, 632025, 149005, 1, 639923, 149127, 2, 634130, 148096, 3, 636156, 147411, 4, 638573, 147660, 5, 640000, 149062, 6, 635125, 147384, 7, 637883, 148559, 8, 631290, 147648, 9, 630087, 149938, 
900, 10, 6, 161, 297, 2088316, 0, 804949, 188162, 1, 806839, 187100, 2, 805155, 188400, 3, 803463, 187269, 4, 802492, 187426, 5, 810000, 188461, 6, 804050, 186467, 7, 802452, 187675, 8, 806278, 187654, 9, 797805, 188749, 
900, 10, 6, 178, 306, 2086326, 0, 807278, 188500, 1, 805430, 189007, 2, 808744, 188826, 3, 805221, 187996, 4, 809909, 187790, 5, 810000, 188830, 6, 806183, 188439, 7, 804759, 189096, 8, 806677, 188567, 9, 808947, 188687, 
900, 10, 6, 141, 303, 2088638, 0, 808316, 188935, 1, 800194, 187434, 2, 805492, 187260, 3, 804334, 188510, 4, 802980, 188780, 5, 803587, 187704, 6, 805385, 188893, 7, 810000, 187512, 8, 808050, 187617, 9, 803337, 186702, 
900, 10, 6, 162, 327, 2086133, 0, 803197, 186202, 1, 801767, 187590, 2, 810000, 187644, 3, 804292, 188362, 4, 806829, 187371, 5, 805031, 187828, 6, 805486, 187470, 7, 806059, 187951, 8, 806253, 187619, 9, 808096, 188265, 
900, 10, 6, 153, 317, 2091653, 0, 806870, 188302, 1, 801224, 186886, 2, 810000, 188547, 3, 804396, 188202, 4, 806418, 188460, 5, 802204, 188522, 6, 804431, 187186, 7, 804580, 187527, 8, 804661, 188542, 9, 807151, 187985, 
1000, 10, 6, 164, 371, 2583864, 0, 994064, 233332, 1, 998733, 234014, 2, 991824, 233978, 3, 1000000, 235046, 4, 997120, 232372, 5, 996506, 231856, 6, 995140, 233851, 7, 995406, 234700, 8, 996165, 233713, 9, 998098, 234638, 
1000, 10, 6, 189, 392, 2583706, 0, 997622, 234912, 1, 998657, 233199, 2, 992197, 233400, 3, 999650, 233090, 4, 994462, 234348, 5, 1000000, 235107, 6, 995972, 235020, 7, 996571, 232253, 8, 995760, 233547, 9, 998292, 233776, 
1000, 10, 6, 183, 365, 2567615, 0, 994454, 232685, 1, 994222, 230441, 2, 993370, 232046, 3, 990263, 230795, 4, 1000000, 231440, 5, 998912, 232214, 6, 992064, 230619, 7, 989487, 231545, 8, 991459, 232710, 9, 993701, 231203, 
1000, 10, 6, 197, 365, 2569549, 0, 987942, 229807, 1, 986745, 231289, 2, 989625, 231396, 3, 994244, 230923, 4, 992264, 231780, 5, 994202, 231148, 6, 992728, 229908, 7, 990010, 228251, 8, 1000000, 231478, 9, 993579, 230299, 
1000, 10, 6, 189, 367, 2581559, 0, 995085, 234578, 1, 993692, 234352, 2, 995680, 234712, 3, 993421, 235128, 4, 996410, 232725, 5, 997149, 233913, 6, 995250, 234750, 7, 988822, 233847, 8, 1000000, 233637, 9, 991789, 234217, 
2000, 10, 6, 537, 2074, 10344164, 0, 3996733, 930538, 1, 3991051, 935263, 2, 3987585, 931031, 3, 4000000, 935255, 4, 3997362, 936132, 5, 3986426, 933999, 6, 3994057, 931650, 7, 3981125, 934774, 8, 3987961, 936481, 9, 3995126, 935244, 
2000, 10, 6, 511, 2016, 10332670, 0, 3987305, 932331, 1, 3999211, 931017, 2, 3988729, 933503, 3, 3994619, 933477, 4, 3994395, 932865, 5, 3984100, 927898, 6, 3994356, 932441, 7, 3987686, 929225, 8, 3993788, 931710, 9, 4000000, 931027, 
2000, 10, 6, 519, 1652, 10350815, 0, 3993860, 936226, 1, 3992017, 936337, 2, 3989098, 934604, 3, 3995163, 934806, 4, 4000000, 933216, 5, 3998921, 937261, 6, 3992655, 931872, 7, 3996390, 935328, 8, 3998928, 934072, 9, 3995709, 934750, 
2000, 10, 6, 537, 1632, 10337671, 0, 4000000, 931217, 1, 3995066, 932393, 2, 3989473, 935177, 3, 3984629, 932609, 4, 3986143, 931697, 5, 3987644, 931631, 6, 3987103, 934008, 7, 3986903, 930920, 8, 3990501, 931645, 9, 3979973, 933621, 
2000, 10, 6, 507, 1678, 10355056, 0, 3989981, 932975, 1, 3995929, 933415, 2, 3996680, 934427, 3, 3989478, 934798, 4, 3987940, 933781, 5, 4000000, 933568, 6, 3997806, 930230, 7, 3987561, 931616, 8, 3993035, 933422, 9, 3986243, 933071, 
3000, 10, 6, 1096, 5072, 23288825, 0, 8994954, 2098884, 1, 8986646, 2099636, 2, 8988254, 2094744, 3, 8981491, 2101103, 4, 9000000, 2099281, 5, 8997825, 2101611, 6, 8988468, 2104186, 7, 8993474, 2102649, 8, 8981430, 2096433, 9, 8997080, 2099788, 
