40, 10, 6, 18, 2, 6859, 0, 1587, 421, 1, 1268, 301, 2, 1447, 357, 3, 1244, 295, 4, 1403, 311, 5, 1540, 376, 6, 1477, 317, 7, 1340, 298, 8, 1600, 280, 9, 1380, 367, 
40, 10, 6, 18, 1, 5968, 0, 1105, 256, 1, 1202, 322, 2, 1312, 253, 3, 1058, 202, 4, 1039, 258, 5, 1282, 263, 6, 1162, 302, 7, 1600, 268, 8, 1149, 250, 9, 1152, 255, 
40, 10, 6, 19, 1, 7001, 0, 1600, 351, 1, 1237, 273, 2, 1417, 305, 3, 1546, 361, 4, 1537, 262, 5, 1332, 266, 6, 1216, 275, 7, 1458, 304, 8, 1409, 330, 9, 1415, 269, 
40, 10, 6, 17, 1, 6632, 0, 1552, 222, 1, 1600, 401, 2, 1562, 283, 3, 1116, 274, 4, 1179, 257, 5, 1222, 262, 6, 1244, 280, 7, 1519, 304, 8, 1388, 330, 9, 1433, 238, 
50, 10, 6, 24, 3, 11163, 0, 2218, 460, 1, 2085, 457, 2, 2500, 516, 3, 2296, 451, 4, 2396, 553, 5, 2003, 442, 6, 2346, 463, 7, 2144, 422, 8, 2485, 539, 9, 2255, 490, 
50, 10, 6, 24, 3, 11032, 0, 2048, 439, 1, 2500, 559, 2, 2305, 618, 3, 2220, 549, 4, 2398, 585, 5, 2300, 504, 6, 2337, 500, 7, 2305, 580, 8, 2168, 531, 9, 2005, 575, 
50, 10, 6, 21, 4, 11155, 0, 2311, 502, 1, 2133, 469, 2, 2405, 499, 3, 2096, 374, 4, 2500, 527, 5, 2388, 545, 6, 2388, 542, 7, 2128, 453, 8, 2388, 654, 9, 2240, 464, 
50, 10, 6, 19, 4, 9782, 0, 2035, 380, 1, 2500, 528, 2, 1954, 438, 3, 1779, 494, 4, 1969, 500, 5, 2244, 549, 6, 2102, 521, 7, 2113, 466, 8, 2061, 462, 9, 2065, 547, 
50, 10, 6, 26, 3, 10547, 0, 2141, 353, 1, 2348, 408, 2, 2171, 412, 3, 2059, 455, 4, 2173, 406, 5, 2154, 387, 6, 2500, 415, 7, 2276, 435, 8, 2388, 482, 9, 2061, 345, 
60, 10, 6, 18, 5, 15778, 0, 3330, 569, 1, 3258, 763, 2, 3125, 663, 3, 3202, 682, 4, 3184, 732, 5, 3065, 655, 6, 3504, 755, 7, 3600, 839, 8, 3398, 733, 9, 3227, 758, 
60, 10, 6, 20, 4, 16193, 0, 3563, 735, 1, 3382, 719, 2, 3600, 707, 3, 3298, 742, 4, 3032, 696, 5, 3379, 705, 6, 3262, 716, 7, 3572, 715, 8, 3486, 767, 9, 3266, 722, 
60, 10, 6, 62, 17, 15554, 0, 3230, 685, 1, 3214, 602, 2, 3003, 660, 3, 3600, 669, 4, 3203, 665, 5, 3049, 629, 6, 2828, 620, 7, 2896, 637, 8, 2872, 682, 9, 3341, 634, 
60, 10, 6, 40, 8, 15140, 0, 3288, 645, 1, 3108, 726, 2, 3184, 673, 3, 3083, 792, 4, 2898, 672, 5, 3340, 707, 6, 3090, 582, 7, 3138, 668, 8, 2745, 489, 9, 3600, 784, 
60, 10, 6, 42, 34, 15274, 0, 3078, 656, 1, 3324, 689, 2, 3307, 746, 3, 3600, 761, 4, 3095, 595, 5, 2857, 749, 6, 3212, 693, 7, 3153, 697, 8, 3132, 719, 9, 3327, 769, 
70, 10, 6, 54, 4, 21339, 0, 4644, 980, 1, 4869, 1012, 2, 4643, 1096, 3, 4143, 962, 4, 4331, 1037, 5, 4482, 921, 6, 4278, 1034, 7, 3937, 837, 8, 4900, 1102, 9, 4420, 988, 
70, 10, 6, 22, 3, 20278, 0, 4412, 841, 1, 4045, 801, 2, 4107, 855, 3, 4079, 908, 4, 4410, 866, 5, 3950, 957, 6, 4349, 979, 7, 4900, 992, 8, 4185, 831, 9, 4207, 824, 
70, 10, 6, 22, 29, 22513, 0, 4182, 878, 1, 4760, 995, 2, 4900, 1099, 3, 4836, 945, 4, 4853, 1172, 5, 4769, 1030, 6, 4557, 953, 7, 4346, 956, 8, 4426, 1027, 9, 4899, 1096, 
70, 10, 6, 25, 5, 21960, 0, 4842, 1021, 1, 4456, 869, 2, 4024, 919, 3, 4503, 1154, 4, 4537, 947, 5, 4651, 965, 6, 4257, 914, 7, 4642, 987, 8, 4567, 926, 9, 4900, 1045, 
70, 10, 6, 22, 2, 21324, 0, 4538, 927, 1, 4424, 850, 2, 4163, 872, 3, 4900, 936, 4, 4490, 979, 5, 4350, 929, 6, 3968, 848, 7, 4403, 889, 8, 3982, 746, 9, 4490, 892, 
80, 10, 6, 34, 9, 28795, 0, 5809, 1187, 1, 5872, 1250, 2, 5966, 1097, 3, 5933, 1143, 4, 6400, 1322, 5, 6030, 1363, 6, 5970, 1250, 7, 6024, 1315, 8, 5843, 1236, 9, 5891, 1140, 
80, 10, 6, 18, 4, 27864, 0, 5715, 986, 1, 5725, 1100, 2, 5690, 1193, 3, 6400, 1331, 4, 5552, 1118, 5, 5653, 1224, 6, 6327, 1177, 7, 6148, 1192, 8, 5772, 1204, 9, 5522, 1173, 
80, 10, 6, 17, 3, 28472, 0, 5941, 1171, 1, 6400, 1343, 2, 5803, 1387, 3, 6346, 1441, 4, 5987, 1236, 5, 6362, 1373, 6, 6337, 1295, 7, 6125, 1288, 8, 6163, 1299, 9, 6119, 1362, 
80, 10, 6, 19, 10, 29110, 0, 5736, 1200, 1, 6087, 1468, 2, 5705, 1478, 3, 6371, 1324, 4, 5808, 1215, 5, 5673, 1297, 6, 6134, 1261, 7, 6090, 1308, 8, 6050, 1423, 9, 6400, 1433, 
80, 10, 6, 21, 5, 28415, 0, 5671, 1189, 1, 5928, 1393, 2, 5928, 1413, 3, 5685, 1292, 4, 6400, 1548, 5, 5532, 1241, 6, 6006, 1445, 7, 5998, 1338, 8, 6092, 1447, 9, 6166, 1342, 
90, 10, 6, 19, 5, 36914, 0, 7755, 1695, 1, 7561, 1389, 2, 7998, 1697, 3, 8100, 1524, 4, 7319, 1550, 5, 7821, 1624, 6, 7629, 1732, 7, 8041, 1585, 8, 7777, 1734, 9, 7685, 1538, 
90, 10, 6, 16, 4, 36741, 0, 8100, 1755, 1, 7614, 1556, 2, 7463, 1557, 3, 7998, 1776, 4, 7244, 1501, 5, 7315, 1607, 6, 7229, 1472, 7, 7463, 1579, 8, 7523, 1610, 9, 7443, 1651, 
90, 10, 6, 17, 4, 37696, 0, 7776, 1828, 1, 7505, 1760, 2, 7979, 1840, 3, 7607, 1759, 4, 7358, 1621, 5, 8100, 1753, 6, 7705, 1946, 7, 7852, 1908, 8, 7855, 1957, 9, 7913, 1736, 
90, 10, 6, 17, 3, 34030, 0, 7362, 1537, 1, 6700, 1351, 2, 7319, 1383, 3, 6647, 1396, 4, 7289, 1452, 5, 7027, 1384, 6, 7963, 1719, 7, 7582, 1526, 8, 7201, 1387, 9, 8100, 1597, 
90, 10, 6, 17, 7, 35280, 0, 7611, 1443, 1, 7108, 1513, 2, 7801, 1706, 3, 7144, 1576, 4, 7445, 1514, 5, 7249, 1422, 6, 7833, 1565, 7, 6978, 1337, 8, 7451, 1606, 9, 8100, 1716, 
100, 10, 6, 19, 6, 45896, 0, 9692, 2091, 1, 9283, 2312, 2, 9317, 2018, 3, 9822, 2189, 4, 9406, 2158, 5, 10000, 2057, 6, 9188, 2053, 7, 9978, 2238, 8, 9567, 2179, 9, 9460, 2181, 
100, 10, 6, 21, 11, 46158, 0, 9432, 2091, 1, 9618, 2033, 2, 9989, 2292, 3, 9650, 2056, 4, 9369, 1970, 5, 9326, 1969, 6, 9632, 2023, 7, 10000, 2156, 8, 9662, 2299, 9, 9583, 2077, 
100, 10, 6, 18, 6, 44664, 0, 9168, 1863, 1, 9968, 2099, 2, 9188, 2205, 3, 10000, 2346, 4, 9041, 2187, 5, 8772, 1930, 6, 9586, 2128, 7, 9654, 2275, 8, 9152, 1971, 9, 9686, 1940, 
100, 10, 6, 17, 10, 45431, 0, 10000, 2184, 1, 9703, 2116, 2, 9740, 2344, 3, 9467, 1942, 4, 9449, 1894, 5, 9562, 2202, 6, 9934, 2233, 7, 9158, 2062, 8, 9062, 2051, 9, 9648, 2099, 
100, 10, 6, 20, 8, 43361, 0, 10000, 2046, 1, 9672, 1938, 2, 8778, 1841, 3, 9337, 1967, 4, 9187, 1869, 5, 9182, 2012, 6, 9599, 1942, 7, 9554, 2099, 8, 9320, 1764, 9, 8859, 1796, 
200, 10, 6, 37, 29, 185026, 0, 39304, 8183, 1, 38761, 8433, 2, 39830, 8778, 3, 39628, 8536, 4, 38601, 7745, 5, 40000, 8132, 6, 39574, 8144, 7, 39480, 7903, 8, 39465, 7947, 9, 39697, 8209, 
200, 10, 6, 35, 108, 182058, 0, 39169, 8347, 1, 38520, 8228, 2, 37874, 8184, 3, 37871, 8336, 4, 37463, 8318, 5, 39564, 8104, 6, 38011, 8194, 7, 40000, 8696, 8, 37772, 7953, 9, 38537, 7729, 
200, 10, 6, 23, 19, 182265, 0, 39812, 8494, 1, 39273, 8827, 2, 39185, 8371, 3, 38388, 8490, 4, 40000, 8438, 5, 39164, 8546, 6, 39804, 8460, 7, 38574, 8329, 8, 39482, 8843, 9, 38830, 8542, 
200, 10, 6, 22, 23, 182494, 0, 37594, 8082, 1, 39320, 8469, 2, 39552, 8636, 3, 40000, 8465, 4, 38740, 8041, 5, 37285, 8113, 6, 38536, 8157, 7, 38135, 8455, 8, 38238, 8624, 9, 39450, 8647, 
200, 10, 6, 25, 19, 186470, 0, 38729, 7843, 1, 38848, 7686, 2, 38832, 8003, 3, 39092, 8242, 4, 39531, 8370, 5, 39134, 8160, 6, 38771, 7910, 7, 38302, 8000, 8, 38889, 8376, 9, 40000, 8011, 
300, 10, 6, 29, 52, 417364, 0, 88977, 18860, 1, 87831, 18799, 2, 87694, 18755, 3, 90000, 18792, 4, 87982, 18719, 5, 89343, 19221, 6, 88665, 18681, 7, 86765, 18620, 8, 89626, 19295, 9, 88511, 19126, 
300, 10, 6, 27, 57, 416739, 0, 89482, 19141, 1, 89976, 19161, 2, 88037, 18834, 3, 89621, 19436, 4, 88239, 18975, 5, 89710, 19940, 6, 88145, 18746, 7, 88326, 19301, 8, 90000, 19212, 9, 89393, 19797, 
300, 10, 6, 26, 42, 411503, 0, 87888, 18471, 1, 87103, 18305, 2, 90000, 18807, 3, 88521, 19155, 4, 86861, 18945, 5, 86019, 18560, 6, 87869, 18634, 7, 88235, 18138, 8, 87577, 18777, 9, 87311, 18270, 
300, 10, 6, 34, 41, 414810, 0, 86729, 18961, 1, 87592, 18885, 2, 87222, 18563, 3, 88187, 18860, 4, 88144, 19037, 5, 87744, 18675, 6, 88227, 18431, 7, 86703, 19091, 8, 88364, 19538, 9, 90000, 18817, 
300, 10, 6, 27, 41, 417125, 0, 89854, 19443, 1, 89405, 19022, 2, 89896, 18883, 3, 88471, 18900, 4, 90000, 19162, 5, 88652, 18657, 6, 88904, 19294, 7, 88310, 18866, 8, 88942, 18513, 9, 88346, 18590, 
400, 10, 6, 42, 80, 743114, 0, 158423, 33974, 1, 155587, 33524, 2, 159021, 34368, 3, 160000, 34016, 4, 158284, 33975, 5, 159874, 33835, 6, 159859, 33917, 7, 158131, 33855, 8, 158111, 34478, 9, 157821, 33798, 
400, 10, 6, 36, 88, 744672, 0, 159294, 33917, 1, 160000, 34050, 2, 159242, 34334, 3, 159350, 34156, 4, 159926, 33546, 5, 159026, 33256, 6, 155956, 33634, 7, 159904, 33936, 8, 158835, 33866, 9, 158178, 33588, 
400, 10, 6, 52, 88, 734153, 0, 156359, 33453, 1, 155072, 33329, 2, 160000, 33901, 3, 154422, 33039, 4, 158334, 33751, 5, 157954, 33439, 6, 157635, 32776, 7, 154627, 32632, 8, 155747, 33235, 9, 157916, 33509, 
400, 10, 6, 39, 73, 740526, 0, 157204, 33485, 1, 156918, 33551, 2, 155478, 33206, 3, 156422, 33272, 4, 156363, 33422, 5, 160000, 33970, 6, 156486, 34216, 7, 158666, 33652, 8, 157168, 33795, 9, 158736, 34030, 
400, 10, 6, 55, 81, 736044, 0, 157605, 33536, 1, 154937, 33654, 2, 158838, 34071, 3, 160000, 33823, 4, 156362, 33381, 5, 155306, 33321, 6, 155274, 33749, 7, 157578, 33625, 8, 158078, 34544, 9, 156846, 34026, 
500, 10, 6, 47, 121, 1155537, 0, 245577, 52925, 1, 246908, 52725, 2, 249214, 53090, 3, 249994, 52250, 4, 244160, 53526, 5, 248126, 52859, 6, 250000, 53251, 7, 249228, 53004, 8, 247076, 51671, 9, 245608, 51832, 
500, 10, 6, 52, 170, 1159414, 0, 248787, 53001, 1, 247160, 52141, 2, 246065, 52598, 3, 250000, 53960, 4, 246777, 51560, 5, 249393, 52369, 6, 243749, 52602, 7, 246852, 51969, 8, 245441, 51339, 9, 247637, 53096, 
500, 10, 6, 70, 143, 1159889, 0, 244620, 52336, 1, 246260, 54322, 2, 248143, 52729, 3, 247411, 53256, 4, 247867, 53949, 5, 248161, 52987, 6, 246650, 52734, 7, 247085, 53598, 8, 250000, 54257, 9, 245628, 53124, 
500, 10, 6, 47, 164, 1167920, 0, 247175, 53857, 1, 247688, 53385, 2, 247434, 52911, 3, 249550, 53455, 4, 247802, 52478, 5, 244657, 52323, 6, 246641, 53308, 7, 249386, 54021, 8, 249388, 53618, 9, 250000, 54372, 
500, 10, 6, 54, 228, 1162224, 0, 246649, 53715, 1, 246208, 51900, 2, 246432, 53917, 3, 250000, 54574, 4, 247668, 53266, 5, 246881, 52892, 6, 244756, 52600, 7, 248151, 52232, 8, 249636, 53251, 9, 248077, 52890, 
600, 10, 6, 79, 265, 1658466, 0, 353053, 75955, 1, 354030, 76021, 2, 354795, 75707, 3, 352467, 75980, 4, 354059, 76094, 5, 360000, 76075, 6, 354524, 76092, 7, 351799, 74959, 8, 354171, 75373, 9, 357325, 77188, 
600, 10, 6, 71, 233, 1661022, 0, 350488, 75333, 1, 360000, 77602, 2, 356187, 77987, 3, 351074, 76012, 4, 355864, 75471, 5, 357545, 77081, 6, 355692, 77264, 7, 353084, 75719, 8, 350108, 75212, 9, 359570, 77754, 
600, 10, 6, 102, 318, 1670397, 0, 359457, 76428, 1, 355113, 76084, 2, 358404, 77053, 3, 355675, 75549, 4, 354270, 74216, 5, 354155, 75163, 6, 360000, 76494, 7, 354030, 75687, 8, 353231, 75479, 9, 359230, 76418, 
600, 10, 6, 79, 258, 1673567, 0, 358681, 76779, 1, 356419, 77225, 2, 354442, 76854, 3, 357715, 76585, 4, 357931, 77208, 5, 356137, 77526, 6, 360000, 77868, 7, 358902, 77003, 8, 355124, 75334, 9, 359842, 76791, 
600, 10, 6, 68, 269, 1670866, 0, 358981, 75705, 1, 354941, 75406, 2, 357985, 76768, 3, 358710, 75487, 4, 356920, 75648, 5, 360000, 77498, 6, 358213, 76152, 7, 355427, 75884, 8, 356263, 75118, 9, 354984, 74972, 
700, 10, 6, 104, 314, 2272991, 0, 490000, 104512, 1, 482238, 101615, 2, 485050, 105332, 3, 488138, 104068, 4, 484927, 103256, 5, 486020, 103783, 6, 483793, 104136, 7, 488474, 104595, 8, 489330, 104402, 9, 486212, 103456, 
700, 10, 6, 96, 472, 2271364, 0, 479183, 103734, 1, 480982, 102798, 2, 481706, 104994, 3, 490000, 104288, 4, 485287, 103783, 5, 487278, 103892, 6, 488463, 105005, 7, 484862, 104211, 8, 486408, 104583, 9, 486177, 104733, 
700, 10, 6, 85, 352, 2274788, 0, 482945, 104177, 1, 485931, 103914, 2, 483242, 104022, 3, 483597, 104185, 4, 485538, 103058, 5, 483826, 103903, 6, 484840, 104112, 7, 490000, 102389, 8, 487544, 103044, 9, 485983, 104075, 
700, 10, 6, 93, 329, 2272079, 0, 482385, 104065, 1, 488741, 105302, 2, 486484, 104860, 3, 486839, 105841, 4, 486839, 106258, 5, 482877, 102632, 6, 487540, 104388, 7, 488975, 105171, 8, 490000, 105029, 9, 487976, 104911, 
700, 10, 6, 108, 286, 2268725, 0, 485727, 103117, 1, 487642, 103913, 2, 486353, 103962, 3, 483515, 102743, 4, 490000, 103734, 5, 485747, 103135, 6, 484649, 103473, 7, 483239, 101402, 8, 485200, 102927, 9, 484158, 103603, 
800, 10, 6, 96, 389, 2983805, 0, 638538, 138072, 1, 631275, 134968, 2, 633205, 135349, 3, 635042, 135244, 4, 640000, 136611, 5, 632947, 135339, 6, 632524, 137245, 7, 631238, 135383, 8, 634600, 136037, 9, 638431, 135815, 
800, 10, 6, 94, 492, 2970295, 0, 636452, 135659, 1, 631554, 135339, 2, 635701, 136183, 3, 635836, 137389, 4, 640000, 135890, 5, 635350, 137683, 6, 632503, 137259, 7, 636490, 137172, 8, 632032, 136590, 9, 631070, 136428, 
800, 10, 6, 135, 417, 2979344, 0, 636007, 135967, 1, 631229, 136046, 2, 635868, 136310, 3, 640000, 135963, 4, 637507, 136704, 5, 634273, 136162, 6, 637036, 135890, 7, 639536, 137081, 8, 634771, 135713, 9, 638901, 137400, 
800, 10, 6, 103, 355, 2982981, 0, 640000, 136093, 1, 638523, 136691, 2, 633309, 135312, 3, 635610, 136873, 4, 637308, 136749, 5, 633274, 136854, 6, 637327, 136874, 7, 633040, 135932, 8, 639784, 136913, 9, 637991, 137235, 
800, 10, 6, 104, 350, 2977739, 0, 633688, 136354, 1, 637876, 135412, 2, 637758, 136455, 3, 635239, 135639, 4, 639504, 138289, 5, 637481, 136895, 6, 634635, 136091, 7, 636703, 136803, 8, 640000, 137644, 9, 634490, 135401, 
900, 10, 6, 140, 677, 3752763, 0, 799620, 171270, 1, 802724, 173540, 2, 810000, 174207, 3, 803276, 171633, 4, 804528, 172680, 5, 795898, 171201, 6, 802890, 172812, 7, 800752, 170501, 8, 805513, 172887, 9, 797871, 171595, 
900, 10, 6, 185, 1214, 3760135, 0, 801704, 169496, 1, 804577, 171313, 2, 806360, 171786, 3, 807052, 173043, 4, 810000, 169867, 5, 807592, 171340, 6, 804178, 170802, 7, 803825, 172632, 8, 804217, 170537, 9, 801538, 169981, 
900, 10, 6, 120, 645, 3756375, 0, 805979, 172810, 1, 809615, 172292, 2, 800422, 171128, 3, 803936, 171814, 4, 810000, 171867, 5, 801381, 171738, 6, 799464, 170873, 7, 797854, 172101, 8, 804381, 172987, 9, 806371, 171030, 
900, 10, 6, 119, 1002, 3755733, 0, 806808, 171731, 1, 803703, 170704, 2, 810000, 171237, 3, 803652, 170637, 4, 798072, 170036, 5, 804036, 171001, 6, 803750, 171783, 7, 803342, 171657, 8, 805092, 172161, 9, 798968, 172207, 
900, 10, 6, 232, 832, 3765276, 0, 807139, 173058, 1, 803556, 172491, 2, 807324, 169890, 3, 806323, 173215, 4, 809817, 172702, 5, 810000, 171469, 6, 808496, 171105, 7, 807600, 173055, 8, 803150, 170448, 9, 805181, 171911, 
1000, 10, 6, 145, 701, 4656048, 0, 997751, 213503, 1, 991635, 212661, 2, 995490, 212516, 3, 996809, 214782, 4, 998159, 213199, 5, 995184, 213857, 6, 995649, 212686, 7, 1000000, 215059, 8, 992914, 214610, 9, 998893, 213935, 
1000, 10, 6, 152, 620, 4644261, 0, 1000000, 212298, 1, 994783, 214504, 2, 993912, 213998, 3, 990373, 214172, 4, 996368, 213772, 5, 993211, 213603, 6, 994123, 211765, 7, 991702, 212833, 8, 992224, 212875, 9, 993594, 214501, 
1000, 10, 6, 157, 1884, 4637638, 0, 999774, 215267, 1, 998127, 213451, 2, 989157, 210679, 3, 993398, 212872, 4, 984395, 210337, 5, 990373, 213635, 6, 992685, 214177, 7, 1000000, 212709, 8, 992526, 213051, 9, 995602, 212644, 
1000, 10, 6, 171, 1011, 4655935, 0, 997848, 212315, 1, 993106, 212202, 2, 991316, 211978, 3, 994559, 210698, 4, 1000000, 212596, 5, 998448, 212505, 6, 990115, 211310, 7, 994838, 210972, 8, 995664, 211738, 9, 999923, 212498, 
1000, 10, 6, 160, 942, 4654033, 0, 991937, 212337, 1, 992503, 213360, 2, 1000000, 214425, 3, 999521, 212811, 4, 994459, 212939, 5, 998222, 214701, 6, 992392, 212081, 7, 990996, 212185, 8, 994311, 211669, 9, 996021, 214077, 
2000, 10, 6, 2132, 2947, 18645273, 0, 3980118, 855520, 1, 3999138, 856705, 2, 4000000, 854112, 3, 3980771, 855737, 4, 3994760, 854401, 5, 3990405, 853436, 6, 3992149, 849220, 7, 3995285, 851968, 8, 3982177, 851455, 9, 3998099, 859523, 
2000, 10, 6, 495, 5710, 18616680, 0, 3985754, 851522, 1, 3977745, 847677, 2, 3979838, 848511, 3, 3977181, 846924, 4, 3975784, 848033, 5, 3979429, 849605, 6, 3989456, 852162, 7, 3987854, 849668, 8, 3973409, 847700, 9, 4000000, 854056, 
2000, 10, 6, 1001, 6821, 18628939, 0, 3995466, 849276, 1, 3992941, 853716, 2, 3992942, 850235, 3, 3984291, 847592, 4, 3981472, 850526, 5, 3985629, 854823, 6, 3982964, 846934, 7, 3980283, 852272, 8, 4000000, 858194, 9, 3997320, 856655, 
2000, 10, 6, 511, 3063, 18632417, 0, 3987365, 848698, 1, 3992554, 852012, 2, 3983718, 847523, 3, 3998539, 850718, 4, 3986513, 849969, 5, 3968624, 850970, 6, 4000000, 852137, 7, 3991290, 852537, 8, 3992369, 852497, 9, 3991731, 852750, 
2000, 10, 6, 561, 3789, 18651909, 0, 3983593, 851677, 1, 3985244, 857243, 2, 3992713, 860512, 3, 3992387, 854039, 4, 3998566, 857685, 5, 3993046, 855130, 6, 3988072, 851171, 7, 3989678, 855219, 8, 4000000, 857778, 9, 3988725, 855700, 
3000, 10, 6, 3051, 7714, 41986012, 0, 8979438, 1922191, 1, 9000000, 1925484, 2, 8978669, 1917272, 3, 8970653, 1918719, 4, 8981923, 1924102, 5, 8996152, 1919531, 6, 8973442, 1918941, 7, 8981767, 1925937, 8, 8982149, 1919843, 9, 8978840, 1923347, 
3000, 10, 6, 3041, 8518, 41998194, 0, 8986456, 1924751, 1, 8985588, 1919786, 2, 8991713, 1923746, 3, 9000000, 1928824, 4, 8992732, 1919162, 5, 8990966, 1920162, 6, 8984616, 1921673, 7, 8987799, 1926385, 8, 8979726, 1917590, 9, 8995996, 1925245, 
3000, 10, 6, 8070, 12778, 42054837, 0, 8991061, 1930920, 1, 8994538, 1931564, 2, 8977037, 1919456, 3, 8998351, 1932843, 4, 8973342, 1929539, 5, 8963055, 1922249, 6, 9000000, 1932222, 7, 8995919, 1923104, 8, 8985147, 1925258, 9, 8978603, 1920863, 
3000, 10, 6, 3713, 14117, 41948373, 0, 8980149, 1920432, 1, 8975356, 1913324, 2, 9000000, 1924099, 3, 8983551, 1921670, 4, 8962289, 1915101, 5, 8974238, 1914609, 6, 8952282, 1911177, 7, 8992519, 1918568, 8, 8970971, 1920639, 9, 8967178, 1917620, 
3000, 10, 6, 2468, 14843, 41999677, 0, 8991971, 1920088, 1, 8977372, 1922851, 2, 8987394, 1914673, 3, 8988903, 1925741, 4, 8960622, 1912371, 5, 8972671, 1922387, 6, 9000000, 1918195, 7, 8994328, 1926093, 8, 8981915, 1919859, 9, 8988366, 1924198, 
3000, 10, 6, 4529, 10440, 41988683, 0, 8981427, 1919216, 1, 8993246, 1922990, 2, 9000000, 1921742, 3, 8967787, 1921352, 4, 8989960, 1922381, 5, 8981445, 1921419, 6, 8979516, 1917607, 7, 8986137, 1924345, 8, 8978282, 1919158, 9, 8990279, 1922757, 
4000, 10, 6, 13741, 23079, 74640066, 0, 15978036, 3416775, 1, 15970344, 3415903, 2, 15975674, 3413373, 3, 15967491, 3416262, 4, 15962468, 3411627, 5, 16000000, 3426199, 6, 15964464, 3413512, 7, 15951325, 3415217, 8, 15972219, 3411986, 9, 15984691, 3411036, 
4000, 10, 6, 9388, 27308, 74678163, 0, 5901858, 1259930, 1, 5901857, 1258672, 2, 16000000, 3420778, 3, 5901853, 1262874, 4, 5901850, 1266945, 5, 5901855, 1258684, 6, 15994612, 3418564, 7, 5901858, 1261252, 8, 5901852, 1265440, 9, 5901860, 1264156, 
